idna_subject,checker_type,destination,tested_at
94194.org,AVAILABILITY,origin.list,2024-02-12 12:10:30.452042
888121.vip,AVAILABILITY,origin.list,2024-02-12 12:10:30.842870
888140.vip,AVAILABILITY,origin.list,2024-02-12 12:10:31.433389
888160.vip,AVAILABILITY,origin.list,2024-02-12 12:10:31.770709
888113.vip,AVAILABILITY,origin.list,2024-02-12 12:10:31.982098
888396r.com,AVAILABILITY,origin.list,2024-02-12 12:10:32.451410
888156.vip,AVAILABILITY,origin.list,2024-02-12 12:10:32.551331
888130.vip,AVAILABILITY,origin.list,2024-02-12 12:10:32.980472
888163.vip,AVAILABILITY,origin.list,2024-02-12 12:10:33.139741
888122.vip,AVAILABILITY,origin.list,2024-02-12 12:10:33.764589
888108.vip,AVAILABILITY,origin.list,2024-02-12 12:10:34.034312
885156.vip,AVAILABILITY,origin.list,2024-02-12 12:10:34.040253
925122.org,AVAILABILITY,origin.list,2024-02-12 12:10:34.536271
888132.vip,AVAILABILITY,origin.list,2024-02-12 12:10:34.557467
888171.vip,AVAILABILITY,origin.list,2024-02-12 12:10:34.989747
888150.vip,AVAILABILITY,origin.list,2024-02-12 12:10:35.325229
888175.vip,AVAILABILITY,origin.list,2024-02-12 12:10:35.409513
888162.vip,AVAILABILITY,origin.list,2024-02-12 12:10:35.908820
888174.vip,AVAILABILITY,origin.list,2024-02-12 12:10:36.109707
888696.vip,AVAILABILITY,origin.list,2024-02-12 12:10:36.505793
888129.vip,AVAILABILITY,origin.list,2024-02-12 12:10:36.776833
888176.vip,AVAILABILITY,origin.list,2024-02-12 12:10:36.805272
888165.vip,AVAILABILITY,origin.list,2024-02-12 12:10:37.399186
888155.vip,AVAILABILITY,origin.list,2024-02-12 12:10:37.703529
888685.vip,AVAILABILITY,origin.list,2024-02-12 12:10:38.055639
888116.vip,AVAILABILITY,origin.list,2024-02-12 12:10:38.263835
888681.vip,AVAILABILITY,origin.list,2024-02-12 12:10:38.376708
888230.vip,AVAILABILITY,origin.list,2024-02-12 12:10:38.930836
888153.vip,AVAILABILITY,origin.list,2024-02-12 12:10:39.163810
888172.vip,AVAILABILITY,origin.list,2024-02-12 12:10:39.443236
888166.vip,AVAILABILITY,origin.list,2024-02-12 12:10:40.330249
888161.vip,AVAILABILITY,origin.list,2024-02-12 12:10:40.573982
888135.vip,AVAILABILITY,origin.list,2024-02-12 12:10:40.587010
888600.vip,AVAILABILITY,origin.list,2024-02-12 12:10:41.565573
88887376.com,AVAILABILITY,origin.list,2024-02-12 12:10:41.657821
8888kbetz.com,AVAILABILITY,origin.list,2024-02-12 12:10:41.861053
888396j.com,AVAILABILITY,origin.list,2024-02-12 12:10:41.881550
888210.vip,AVAILABILITY,origin.list,2024-02-12 12:10:43.048885
888164.vip,AVAILABILITY,origin.list,2024-02-12 12:10:43.090166
95111.org,AVAILABILITY,origin.list,2024-02-12 12:10:43.363276
888179.vip,AVAILABILITY,origin.list,2024-02-12 12:10:43.951835
